date,Period,Personal consumption expenditures (PCE),PCE excluding food and energy,FT core
1981-11-01,One month,6.633815780850605,7.230145840709956,5.424441551125901
1981-10-01,One month,5.575277430970993,7.3968664525324135,5.576307381052112
1981-09-01,One month,7.513029866035903,8.157013827474714,5.967990798140445
1981-08-01,One month,7.773085889032405,8.338449020928817,6.138277079490287
1981-07-01,One month,7.48737746238084,7.4828824913578895,6.408103540370518
1981-06-01,One month,4.896891336437226,6.150276182006542,5.146647550050913
1981-05-01,One month,5.5195320946048065,8.58985483220096,5.596665289999256
1981-04-01,One month,5.363004503090973,7.943434960623708,6.404798474722561
1981-03-01,One month,8.70035563539453,6.8720726284015266,6.23528520653324
1981-02-01,One month,12.842240507384917,9.120894001688784,7.252101275532581
1981-01-01,One month,12.149407254579847,10.92738982843844,7.113728545862317
1980-12-01,One month,8.074333021694136,7.452466048237927,6.665022212453963
1980-11-01,One month,10.221704866306247,9.872652534799986,6.544192145370184
1980-10-01,One month,10.043105017450538,10.330533595279645,6.772105884860817
1980-09-01,One month,11.682601948912374,11.917189135949124,7.463356464350008
1980-08-01,One month,10.464007943126186,9.033148114807044,6.9938282675044094
1980-07-01,One month,9.7365659374981,8.75536568290567,5.956256242146304
1980-06-01,One month,7.846360641825179,8.263929854752504,7.242250109981465
1980-05-01,One month,9.74331729927913,10.116421703203194,7.329341728646278
1980-04-01,One month,6.43723353052712,6.3362214174638165,6.062723735074596
1980-03-01,One month,15.779766788923766,11.709205765426711,7.398023409721377
1980-02-01,One month,13.796819138753591,12.640114004676018,7.728708935850203
1980-01-01,One month,13.325904841246604,9.514239626098364,7.590029306291303
1979-12-01,One month,10.557641932779905,8.967093707420482,6.390656595087792
1979-11-01,One month,8.649660599354192,7.935741934707252,6.597898833489139
1979-10-01,One month,10.248970332369245,9.132100373140052,7.10464854127701
1979-09-01,One month,11.12131812587367,8.494041148727538,6.560160474760055
1979-08-01,One month,9.573192440998879,8.255726144603015,7.101890868468748
1979-07-01,One month,9.537516590801133,6.194304620462954,5.951491719342349
1979-06-01,One month,10.373298684639165,6.931362618528358,6.083185867730046
1979-05-01,One month,13.152436946260737,10.94523041388924,7.364880814465045
1979-04-01,One month,13.258067866127664,11.677353670183344,5.821751644034032
1979-03-01,One month,9.793347211281823,7.101974579287762,6.224345967314815
1979-02-01,One month,6.584143395840081,4.006277618437237,6.390248716059633
1979-01-01,One month,9.455435009530166,6.323981577647642,6.283165517586732
1978-12-01,One month,5.750305860145821,4.756424881244392,5.469955283793986
1978-11-01,One month,7.015330260920427,6.653503886056855,6.252534493852916
1978-10-01,One month,9.996428150618208,9.173525442094066,6.715945742230214
1978-09-01,One month,7.0360061152569875,7.13452967360062,6.002031141179164
1978-08-01,One month,6.247446722945882,6.623928011622127,5.538493147049927
1978-07-01,One month,6.756146012635056,7.29686686160429,5.645093164103054
1978-06-01,One month,8.123153738906442,6.9009030188761145,5.314476226620907
1978-05-01,One month,8.916019428747713,7.3032968573847334,6.290267290802176
1978-04-01,One month,9.481306363192243,8.040728544579402,5.991860891366155
1978-03-01,One month,8.056057025955221,6.704673065687206,5.537638253244452
1978-02-01,One month,5.722834651917852,4.721330447120864,5.078571610819175
1978-01-01,One month,7.315773921716273,7.427560501074115,4.986082063082914
1977-12-01,One month,5.991079958638568,6.358290922897258,4.8986767048849
1977-11-01,One month,7.104175722515649,6.392149507926126,5.905678826463025
1977-10-01,One month,5.72391222266444,5.970531988404493,4.67119298033454
1977-09-01,One month,4.630768457071954,5.172766291329278,4.696563400535951
1977-08-01,One month,5.731842500318929,6.068211766548881,5.5806011787121905
1977-07-01,One month,6.392875097370765,7.66466397655865,5.344294409383567
1977-06-01,One month,6.939712967241607,7.413818768505442,5.805097049180121
1977-05-01,One month,6.250303845503469,6.303475898620503,5.222098115505367
1977-04-01,One month,7.190169830190918,6.080218352684064,5.154281862703973
1977-03-01,One month,6.190994705303399,5.213908305344717,5.290078155078893
1977-02-01,One month,9.805611561100957,7.6149900018398275,6.230235977464906
1977-01-01,One month,7.19757320918426,7.575522677467306,6.049964543515267
1976-12-01,One month,6.9300418727652024,6.6974762657740605,5.164466965963749
1976-11-01,One month,5.596778977152228,5.593786349396512,5.25740857334541
1976-10-01,One month,6.466601213554335,6.059464829374206,5.086897001905604
1976-09-01,One month,6.951062457221591,7.248233537406468,5.493994756860247
1976-08-01,One month,6.810441187584093,7.157102760583367,5.706738479083995
1976-07-01,One month,6.259547692421252,6.793147688438683,5.0843335765004145
1976-06-01,One month,5.3870758779277494,4.988602257340724,5.087958246349815
1976-05-01,One month,5.865053651588026,5.81781737797642,5.1642810256894185
1976-04-01,One month,2.7462752331463447,4.8092458490475165,4.199866742367271
1976-03-01,One month,1.8260370226574452,4.021476722852224,4.3261534321249995
1976-02-01,One month,1.565356045680244,4.890090004137937,5.147431126270115
1976-01-01,One month,4.6464913292189935,6.3275977099657155,5.5460787689937145
1975-12-01,One month,6.828399480504133,7.525762116227708,5.640512382315156
1975-11-01,One month,7.99774424429498,8.23578188134817,5.844379218320113
1975-10-01,One month,7.196564891686763,6.163589523382451,5.933298088419201
1975-09-01,One month,6.104578591170151,6.714376323356586,5.628621522094791
1975-08-01,One month,5.335250798475588,4.216043719709828,4.481261448965296
1975-07-01,One month,10.781637073611329,7.639607577901386,5.720658503857786
1975-06-01,One month,7.763864755312988,6.005652518205684,5.684317292972331
1975-05-01,One month,4.916122234552556,5.224585006178373,4.669737587088585
1975-04-01,One month,4.127205363011011,6.014224047649175,5.32898985715144
1975-03-01,One month,4.141447264779252,6.432181460634867,4.2476503896978075
1975-02-01,One month,6.719197964490942,8.838614750388007,5.872265857434636
1975-01-01,One month,7.698022080397071,7.205363791665631,6.430351245512555
1974-12-01,One month,9.925329810209771,8.806362045064464,6.170402479393044
1974-11-01,One month,9.39024144920857,9.126879260139976,6.1369100112761
1974-10-01,One month,8.948073863248718,9.817462584859872,7.050586731050643
1974-09-01,One month,13.199247406527249,11.3211963839017,7.484099730820642
1974-08-01,One month,13.291180999309438,12.182024336233678,8.924345691155471
1974-07-01,One month,9.213274664074579,11.167050777828536,6.777096015775662
1974-06-01,One month,10.685404361253003,13.031049675154582,7.04752190535643
1974-05-01,One month,12.493229633154645,12.16918531586144,8.440018393622504
1974-04-01,One month,8.811237067149813,9.359972262428972,6.290203116568649
1974-03-01,One month,14.840761283046543,9.7641188501786491,7.397390564578125
1974-02-01,One month,14.908994480156235,7.914419293781605,6.258376017409603
1974-01-01,One month,12.109250879611144,6.060928514492869,6.048901285851112
1973-12-01,One month,10.324433621242823,6.853661127558741,6.037653370459547
1973-11-01,One month,10.298408853459495,5.963060899998962,5.04376107433968
1973-10-01,One month,7.007005850645576,4.7422206190306015,4.1196226586720845
1973-09-01,One month,4.8621834199432,6.236804272393726,4.63240596518262
1973-08-01,One month,14.76140838422586,5.717235334242976,4.88301644038877
1973-07-01,One month,4.434106354630973,5.247896740005165,3.568343367594072
1973-06-01,One month,7.0731997339214425,5.326255223213239,5.11998655917179
1973-05-01,One month,6.074148489415809,4.740517847082626,4.086840167693619
1973-04-01,One month,9.278118720737538,7.173656155352703,5.665834916795116
1973-03-01,One month,8.869991886294425,4.955106765560591,4.310952773748402
1973-02-01,One month,6.491066457762029,3.859539930217748,4.0336718624892205
1973-01-01,One month,3.666305275046877,0.7509351821337162,3.0611487826153896
1972-12-01,One month,3.9085868180400274,3.651908374959012,4.183449380673052
1972-11-01,One month,3.6316749310233654,3.218129775696532,3.9956831115038054
1972-10-01,One month,1.3494948159128883,0.7014833147836574,3.6015915132184158
1972-09-01,One month,5.524086766726399,4.067437055641476,3.9843426223790863
1972-08-01,One month,3.5468860815018433,2.571621824234205,3.9919720299651322
1972-07-01,One month,4.379512645238726,3.4708139013206463,3.877964075007918
1972-06-01,One month,1.8258261710595303,2.473139899840615,3.612438353420045
1972-05-01,One month,2.6982105148720237,2.8136759882660956,3.0509850704142765
1972-04-01,One month,1.8327101139942181,2.8202883806984103,3.1496940822580926
1972-03-01,One month,1.7197308753516882,2.3778250153693614,3.6240738795959615
1972-02-01,One month,4.843792882410769,3.2847131519402772,3.5075869603132324
1972-01-01,One month,5.043938378931023,5.245045851469743,4.137195184774832
1971-12-01,One month,4.823568207383722,3.822992917101553,3.719471606122946
1971-11-01,One month,2.5086833973308797,2.7478151919618554,3.1033411889528497
1971-10-01,One month,1.864386560556297,1.9023962292413543,2.8289348697732724
1971-09-01,One month,1.8083664607571937,2.0187185208301983,3.7672436296749465
1971-08-01,One month,3.5375496336255807,1.6820467304119902,4.229396199931763
1971-07-01,One month,3.668599573789244,4.6773124425771195,4.407783820229552
1971-06-01,One month,5.451197315083012,4.871870953239199,4.625434752240003
1971-05-01,One month,5.1051810689960675,5.365300395393269,4.607037181710573
1971-04-01,One month,4.817647554071547,4.558350449680848,4.130109093264172
1971-03-01,One month,4.034092845628634,3.9252282773319935,4.3084992815071015
1971-02-01,One month,3.555190121922891,4.650349207097371,3.9332150349524544
1971-01-01,One month,2.585352981090594,4.8480359904180315,4.454609438436396
1970-12-01,One month,5.443373926114314,6.20055168895659,5.153779308911897
1970-11-01,One month,4.837917929349422,6.3554770357784784,4.275205828513712
1970-10-01,One month,6.127392103407359,6.081087346736824,4.8920446574235115
1970-09-01,One month,5.518453752775732,5.127117242303414,4.7883983954017495
1970-08-01,One month,3.1997331265776863,4.2307188791526285,4.14424511640506
1970-07-01,One month,4.471788649533104,4.674731867340398,4.28937686810166
1970-06-01,One month,3.1572309921877206,4.385128168318131,4.474674162357774
1970-05-01,One month,3.8624604292649467,4.3395197611999725,4.399947332332832
1970-04-01,One month,6.264675131385555,4.851728228323604,4.334024550133571
1970-03-01,One month,3.0013428554532817,4.559542921582005,4.68668893500852
1970-02-01,One month,4.8741532370429,4.702047594385128,4.37888830512255
1970-01-01,One month,4.373678397448089,4.031644240764387,4.363565262893446
1969-12-01,One month,5.634767741541591,4.547487155958163,4.34911614541884
1969-11-01,One month,5.3305416619985335,4.691247035496149,4.6076107267130215
1969-10-01,One month,4.1673043789946185,5.283100248900396,4.1263797144623835
1969-09-01,One month,5.107096164766323,4.9220495717140045,4.634864895094157
1969-08-01,One month,3.3446431493213025,3.4134400113341234,4.273360195838764
1969-07-01,One month,5.411324937651529,5.732422794158776,4.999458316962755
1969-06-01,One month,5.976440587481058,4.20672790475396,4.748892713996156
1969-05-01,One month,4.9225844885132375,4.932876638190908,4.540378468167134
1969-04-01,One month,5.417518945173327,4.692858239628217,4.773457327735026
1969-03-01,One month,5.784139306665925,5.761227227665255,4.838269949975832
1969-02-01,One month,3.0956824512750947,4.210592777147859,3.7959997766687614
1969-01-01,One month,4.796975243463808,4.61902938200478,4.4860563437782695
1968-12-01,One month,2.51129864749684,3.6519869411519412,4.678727563637151
1968-11-01,One month,4.141271159411608,4.65110009394567,4.80451067418337
1968-10-01,One month,5.396843506096438,5.002102578762102,4.8153108664307585
1968-09-01,One month,4.243114820406868,4.956077151762428,4.694286141486824
1968-08-01,One month,5.021601830834999,4.775173952772893,4.596835791098303
1968-07-01,One month,3.7221901594091333,4.056165246025811,3.863413108699603
1968-06-01,One month,3.941728863226346,4.810568511042357,4.527970010478537
1968-05-01,One month,4.513362315445613,4.62653308663703,4.385086317060659
1968-04-01,One month,3.82991309568419,4.508541917125375,4.457125285994449
1968-03-01,One month,3.982320065688949,4.866951950744558,4.15369425371912
1968-02-01,One month,4.985724141580183,5.299775206049118,4.564150679488127
1968-01-01,One month,5.723082502847565,5.461969846571435,4.541957364929381
1967-12-01,One month,1.924560653685914,3.009056454422021,3.9849291756045995
1967-11-01,One month,4.0377600523409996,3.9063361497106985,4.218819712575075
1967-10-01,One month,3.411240301887264,4.541999439473576,4.184745934296095
1967-09-01,One month,3.7057721540533217,4.350361245772416,4.367439416980467
1967-08-01,One month,3.788810274821719,3.7399053690188477,3.7219425023584227
1967-07-01,One month,4.160572652587957,4.169995752288358,4.118178971778229
1967-06-01,One month,3.8861059453944913,3.068905317235804,3.6649138660915153
1967-05-01,One month,2.3198252186045654,2.66067567773125,3.5713873707435164
1967-04-01,One month,2.039490940657296,3.3626691279574406,3.395996644840048
1967-03-01,One month,0.6292402320893897,1.8431093359834394,2.376570413329805
1967-02-01,One month,1.4048826746754894,2.1918197313764987,3.5076625464742057
1967-01-01,One month,0.06982224138745163,1.0914565257883035,3.31325543166134
1966-12-01,One month,2.5473351392121035,3.7391874048037232,3.7837831388747714
1966-11-01,One month,1.7653357496458355,3.0449281587797694,3.183767966546126
1966-10-01,One month,3.2066678814728133,3.973808709843607,4.37875503797549
1966-09-01,One month,3.8716530426452955,3.7729288498740576,4.147984502286486
1966-08-01,One month,4.695270438875299,2.2244493584947067,3.5602929856812984
1966-07-01,One month,2.3637182725356087,3.577215238587028,3.585627416506823
1966-06-01,One month,3.024802866370857,3.9471011477943074,3.575146877499603
1966-05-01,One month,1.5039558244614781,3.240681000281387,3.565035513543374
1966-04-01,One month,4.219107425345747,4.406367840352643,4.116244610734402
1966-03-01,One month,2.9732241419552663,1.545637123282484,2.73917335380571
1966-02-01,One month,5.071388498284057,2.9771005049772814,3.6374421612991643
1966-01-01,One month,1.4481135880191287,0.3503339220840562,3.045612560225121
1965-12-01,One month,4.418377101126647,3.7103365809846967,3.688750236066697
1965-11-01,One month,2.04360139097548,2.272900244376097,2.925613368437936
1965-10-01,One month,0.3622637582244792,-0.4208305234455034,2.171442743548445
1965-09-01,One month,0.5804797017822105,1.4162400822841814,2.4927341555983857
1965-08-01,One month,0.2899249013000649,2.279105407341553,2.1745785774176203
1965-07-01,One month,0.8727217958412137,1.206122676134025,1.8822543890335037
1965-06-01,One month,3.5433812538145038,-0.28180572072007415,2.289749184962505
1965-05-01,One month,2.727525921328744,2.2129455893050265,2.263894478587933
1965-04-01,One month,1.9126449482075536,1.42430860120637,2.237982555028148
